LAUNCHED,YPR1,YPR2,YPR3,VOLTAGE
56873,0.11,-0.25,0.01,4.63
56914,0.13,-0.34,-0.00,5.00
56954,0.15,-0.42,-0.02,4.46
56995,0.16,-0.48,-0.03,4.22
57035,0.16,-0.53,-0.05,4.95
57076,0.16,-0.56,-0.07,4.79
57116,0.16,-0.57,-0.08,3.93
57157,0.16,-0.57,-0.09,5.00
57200,0.15,-0.56,-0.10,4.26
57243,0.15,-0.55,-0.10,3.92
57283,0.14,-0.54,-0.10,3.68
57324,0.14,-0.51,-0.10,3.61
57364,0.15,-0.49,-0.10,3.61
57405,0.14,-0.47,-0.10,3.61
57446,0.14,-0.45,-0.10,4.02
57486,0.13,-0.44,-0.10,4.42
57527,0.13,-0.43,-0.09,4.02
57568,0.13,-0.41,-0.08,4.08
57610,0.13,-0.40,-0.07,4.18
57650,0.13,-0.39,-0.07,4.06
57690,0.13,-0.37,-0.07,4.33
57731,0.13,-0.35,-0.06,3.93
57772,0.13,-0.32,-0.06,3.94
57813,0.13,-0.30,-0.05,3.79
57853,0.13,-0.28,-0.05,3.82
57894,0.12,-0.27,-0.05,4.29
57938,0.11,-0.26,-0.04,3.94
57981,0.11,-0.24,-0.04,4.56
58021,0.12,-0.23,-0.03,4.76
58062,0.12,-0.22,-0.03,4.20
58103,0.12,-0.22,-0.03,4.68
58144,0.12,-0.21,-0.02,3.75
58185,0.11,-0.20,-0.02,3.63
58226,0.11,-0.19,-0.02,4.21
58267,0.12,-0.18,-0.01,4.09
58309,0.12,-0.17,-0.01,4.23
58350,0.11,-0.17,0.00,3.92
58391,0.11,-0.16,0.01,3.94
58432,0.12,-0.15,0.01,3.62
58473,0.12,-0.14,0.01,3.88
58514,0.12,-0.13,0.02,3.80
58555,0.12,-0.13,0.02,4.03
58596,0.13,-0.13,0.03,3.73
58642,0.13,-0.12,0.03,3.69
58683,0.13,-0.11,0.03,4.67
58724,0.13,-0.10,0.03,3.64
58765,0.13,-0.10,0.04,4.29
58806,0.13,-0.10,0.04,4.45
58849,0.13,-0.09,0.04,3.91
58890,0.13,-0.09,0.04,3.65
58930,0.13,-0.08,0.05,4.18
58971,0.13,-0.08,0.05,3.74
59013,0.13,-0.08,0.05,3.74
59054,0.14,-0.08,0.05,3.76
59095,0.14,-0.07,0.05,3.73
59138,0.14,-0.07,0.06,4.00
59179,0.14,-0.07,0.06,3.66
59220,0.14,-0.07,0.06,3.83
59261,0.14,-0.07,0.06,3.77
59303,0.14,-0.06,0.06,4.61
59344,0.14,-0.06,0.06,3.73
59385,0.14,-0.06,0.06,3.74
59431,0.13,-0.06,0.06,4.07
59473,0.13,-0.06,0.06,3.68
59514,0.14,-0.06,0.06,3.76
59555,0.14,-0.06,0.06,3.71
59598,0.13,-0.06,0.06,3.73
59640,0.13,-0.06,0.06,3.70
59681,0.13,-0.06,0.07,3.75
59723,0.13,-0.05,0.07,3.77
59764,0.13,-0.05,0.07,3.77
59807,0.13,-0.06,0.06,4.41
59848,0.13,-0.06,0.06,3.63
59890,0.13,-0.06,0.06,3.51
59931,0.13,-0.05,0.06,3.61
59973,0.13,-0.05,0.06,3.60
60014,0.13,-0.05,0.06,3.60
60057,0.13,-0.06,0.06,3.61
60099,0.13,-0.06,0.06,3.60
60140,0.13,-0.05,0.06,3.61
60185,0.13,-0.05,0.06,3.60
60228,0.13,-0.06,0.06,3.61
60270,0.13,-0.06,0.06,3.61
60311,0.13,-0.06,0.06,3.60
60353,0.13,-0.06,0.06,3.60
60394,0.13,-0.05,0.06,3.61
60438,0.13,-0.06,0.06,3.58
60479,0.13,-0.06,0.06,3.60
60521,0.13,-0.06,0.06,3.61
60563,0.13,-0.06,0.06,3.59
60604,0.13,-0.05,0.06,3.61
60648,0.13,-0.06,0.06,3.61
60689,0.13,-0.06,0.06,3.61
60731,0.13,-0.06,0.06,3.59
60773,0.13,-0.06,0.06,3.61
60814,0.13,-0.06,0.06,3.61
60858,0.13,-0.06,0.06,3.61
60900,0.13,-0.06,0.06,3.60
60945,0.13,-0.06,0.06,3.61
60988,0.13,-0.06,0.06,3.61
61030,0.13,-0.06,0.06,3.61
61072,0.13,-0.06,0.06,3.61
61113,0.13,-0.06,0.06,3.61
61157,0.12,-0.06,0.06,3.59
61199,0.12,-0.06,0.06,3.61
61241,0.12,-0.06,0.06,3.61
61282,0.12,-0.06,0.06,3.61
61326,0.12,-0.06,0.06,3.61
61368,0.12,-0.06,0.06,3.60
61410,0.12,-0.06,0.06,3.62
61452,0.12,-0.06,0.06,3.60
61494,0.12,-0.06,0.06,3.61
61537,0.12,-0.06,0.06,3.59
61579,0.12,-0.06,0.05,3.61
61621,0.12,-0.06,0.06,3.61
61662,0.12,-0.06,0.06,3.61
61707,0.12,-0.06,0.06,3.61
61752,0.12,-0.06,0.05,3.59
61796,0.12,-0.06,0.06,3.62
61838,0.12,-0.06,0.06,3.61
61880,0.12,-0.06,0.06,3.61
61922,0.12,-0.05,0.06,3.61
61966,0.12,-0.05,0.06,3.61
62008,0.12,-0.06,0.06,3.61
62050,0.12,-0.06,0.06,3.61
62092,0.12,-0.06,0.06,3.61
62136,0.12,-0.05,0.06,3.62
62178,0.13,-0.05,0.07,3.60
62220,0.14,-0.04,0.08,3.60
62262,0.15,-0.00,0.10,3.61
62306,0.15,0.05,0.12,5.00
62348,0.16,0.12,0.14,4.98
62390,0.18,0.19,0.20,5.00
62433,0.19,0.29,0.25,4.91
62477,0.16,0.36,0.28,4.08
62519,0.14,0.40,0.30,4.52
62558,0.12,0.43,0.31,5.00
62597,0.11,0.44,0.32,5.00
62639,0.11,0.43,0.31,5.00
62682,0.12,0.41,0.32,4.00
62723,0.12,0.40,0.31,4.37
62763,0.11,0.39,0.31,4.33
62802,0.12,0.38,0.31,3.79
62842,0.13,0.38,0.31,3.75
62881,0.13,0.38,0.31,3.50
62921,0.13,0.37,0.32,3.61
62960,0.13,0.35,0.32,3.60
63000,0.13,0.34,0.32,3.61
63039,0.13,0.34,0.32,3.61
63077,0.13,0.33,0.31,3.59
63117,0.13,0.31,0.31,3.61
63155,0.12,0.30,0.30,3.59
63195,0.11,0.29,0.29,3.60
63235,0.11,0.28,0.28,3.61
63277,0.10,0.27,0.27,3.61
63316,0.09,0.26,0.25,3.61
63356,0.08,0.25,0.24,3.61
63396,0.08,0.23,0.23,3.61
63435,0.07,0.22,0.22,3.61
63475,0.06,0.21,0.21,3.60
63515,0.05,0.19,0.19,3.61
63554,0.05,0.16,0.18,3.62
63594,0.05,0.14,0.17,3.61
63633,0.05,0.12,0.16,4.03
63673,0.05,0.09,0.14,3.78
63713,0.05,0.05,0.12,4.30
63751,0.05,0.01,0.10,4.13
63791,0.04,-0.04,0.07,4.26
63831,0.03,-0.09,0.04,4.51
63870,0.04,-0.14,0.02,4.72
63910,0.04,-0.20,-0.02,4.94
63950,0.04,-0.25,-0.05,4.56
63989,0.02,-0.30,-0.07,4.59
64032,0.02,-0.34,-0.10,4.42
64072,0.02,-0.38,-0.12,4.18
64111,0.01,-0.42,-0.14,4.01
64151,0.01,-0.44,-0.15,4.58
64191,0.02,-0.45,-0.16,4.44
64231,0.01,-0.45,-0.16,4.21
64270,0.01,-0.45,-0.17,3.73
64310,0.00,-0.44,-0.17,3.68
64349,-0.01,-0.44,-0.18,3.65
64389,-0.01,-0.44,-0.18,4.52
64428,-0.01,-0.44,-0.17,3.94
64468,-0.01,-0.43,-0.17,3.67
64508,-0.00,-0.42,-0.17,3.49
64548,0.00,-0.42,-0.16,3.61
64588,-0.00,-0.41,-0.16,3.61
64627,-0.01,-0.41,-0.16,3.60
64667,-0.01,-0.41,-0.15,3.61
64708,-0.01,-0.40,-0.15,3.60
64750,-0.00,-0.39,-0.15,3.58
64790,-0.01,-0.39,-0.15,3.61
64830,-0.01,-0.39,-0.15,3.61
64869,-0.01,-0.38,-0.15,3.59
64909,-0.01,-0.37,-0.14,3.61
64949,-0.01,-0.36,-0.14,3.61
64988,-0.00,-0.35,-0.14,3.61
65028,-0.01,-0.34,-0.13,3.61
65068,-0.01,-0.34,-0.13,3.60
65108,-0.01,-0.33,-0.13,3.61
65148,-0.01,-0.31,-0.12,3.61
65188,-0.00,-0.30,-0.11,4.35
65228,0.00,-0.28,-0.10,4.25
65268,0.01,-0.25,-0.09,5.00
65308,0.02,-0.22,-0.07,4.43
65348,0.04,-0.18,-0.05,5.00
65390,0.05,-0.14,-0.04,5.00
65430,0.05,-0.10,-0.02,4.36
65471,0.05,-0.05,0.00,4.68
65511,0.05,-0.01,0.02,4.23
65551,0.06,0.03,0.05,4.39
65590,0.07,0.06,0.07,4.33
65630,0.08,0.09,0.09,4.65
65670,0.08,0.11,0.10,4.95
65710,0.07,0.12,0.11,4.13
65750,0.07,0.12,0.11,4.19
65790,0.07,0.12,0.12,3.92
65830,0.07,0.12,0.12,3.96
65870,0.08,0.12,0.11,3.91
65910,0.08,0.12,0.12,3.90
65951,0.07,0.12,0.12,3.91
65991,0.07,0.12,0.12,3.91
66031,0.08,0.12,0.12,3.90
66071,0.08,0.12,0.12,4.46
66111,0.08,0.12,0.12,4.06
66154,0.08,0.11,0.12,3.70
66194,0.08,0.12,0.12,3.68
66235,0.08,0.12,0.12,3.62
66275,0.08,0.12,0.12,3.64
66315,0.08,0.12,0.12,3.66
66354,0.07,0.11,0.12,3.64
66395,0.07,0.12,0.12,3.69
66437,0.08,0.13,0.13,3.66
66477,0.10,0.15,0.15,4.24
66517,0.11,0.17,0.16,5.00
66558,0.12,0.19,0.19,4.45
66598,0.12,0.21,0.21,4.91
66638,0.12,0.24,0.22,5.00
66679,0.10,0.26,0.22,5.00
66719,0.09,0.26,0.21,4.99
66759,0.08,0.26,0.21,5.00
66800,0.08,0.25,0.21,4.70
66840,0.08,0.25,0.21,4.01
66881,0.09,0.25,0.21,3.85
66924,0.09,0.25,0.21,3.56
66964,0.09,0.25,0.21,3.54
67007,0.09,0.25,0.22,3.60
67047,0.09,0.24,0.22,3.60
67087,0.08,0.25,0.22,3.59
67128,0.09,0.25,0.22,3.61
67168,0.09,0.25,0.22,3.60
67208,0.09,0.24,0.22,3.60
67248,0.09,0.24,0.22,3.61
67289,0.09,0.24,0.22,3.61
67329,0.09,0.24,0.22,3.60
67370,0.09,0.24,0.22,3.59
67410,0.09,0.24,0.22,3.61
67451,0.09,0.24,0.22,3.60
67492,0.09,0.24,0.22,3.61
67532,0.09,0.24,0.22,3.61
67573,0.10,0.24,0.22,3.61
67613,0.10,0.24,0.22,3.61
67656,0.09,0.24,0.22,3.61
67699,0.09,0.24,0.22,3.61
67740,0.10,0.24,0.22,3.59
67781,0.10,0.24,0.22,3.61
67821,0.10,0.24,0.22,3.61
67862,0.10,0.23,0.22,3.61
67903,0.10,0.23,0.22,3.61
67944,0.10,0.24,0.22,3.61
67986,0.10,0.24,0.22,3.62
68027,0.10,0.24,0.22,3.61
68068,0.10,0.23,0.22,3.62
68108,0.10,0.23,0.22,3.60
68149,0.10,0.23,0.22,3.60
68189,0.10,0.24,0.22,3.60
68230,0.10,0.24,0.22,3.61
68271,0.10,0.23,0.22,3.61
68311,0.10,0.23,0.22,3.61
68352,0.10,0.23,0.22,3.61
68395,0.10,0.24,0.22,3.61
68436,0.10,0.24,0.22,3.61
68480,0.10,0.23,0.21,3.60
68521,0.10,0.23,0.22,3.61
68562,0.10,0.23,0.22,3.61
68603,0.10,0.24,0.22,3.61
68645,0.10,0.24,0.22,3.61
68686,0.10,0.23,0.22,3.60
68727,0.10,0.23,0.22,3.61
68768,0.10,0.23,0.22,3.62
68809,0.10,0.24,0.22,3.62
68850,0.10,0.24,0.22,3.61
68891,0.10,0.24,0.22,3.59
68932,0.10,0.23,0.22,3.61
68975,0.10,0.23,0.22,3.61
69016,0.10,0.24,0.22,3.62
69057,0.10,0.24,0.22,3.59
69098,0.10,0.24,0.22,3.62
69139,0.10,0.23,0.22,3.61
69180,0.10,0.23,0.22,3.61
69222,0.10,0.24,0.22,3.61
69267,0.10,0.24,0.22,3.61
69308,0.10,0.24,0.22,3.61
69349,0.10,0.23,0.22,3.61
69390,0.10,0.23,0.22,3.60
69431,0.10,0.23,0.22,3.61
69474,0.10,0.24,0.22,3.61
69515,0.10,0.24,0.22,3.62
69555,0.10,0.23,0.22,3.61
69597,0.10,0.23,0.22,3.62
69638,0.10,0.23,0.22,3.60
69679,0.10,0.24,0.22,3.62
69720,0.10,0.24,0.22,3.59
69763,0.10,0.24,0.22,3.61
69804,0.10,0.23,0.22,3.59
69845,0.10,0.23,0.22,3.62
69887,0.10,0.24,0.22,3.61
69928,0.10,0.24,0.22,3.61
69969,0.10,0.24,0.22,3.61
70010,0.10,0.23,0.22,3.59
70056,0.10,0.23,0.22,3.61
70098,0.10,0.24,0.22,3.62
70139,0.10,0.24,0.22,3.61
70180,0.10,0.24,0.22,3.61
70223,0.10,0.23,0.22,3.62
70264,0.10,0.23,0.22,3.62
70306,0.10,0.23,0.22,3.61
70347,0.10,0.24,0.22,3.61
70388,0.10,0.24,0.22,3.61
70430,0.10,0.23,0.21,3.61
70473,0.10,0.23,0.21,3.61
70514,0.10,0.23,0.21,3.62
70555,0.10,0.23,0.21,3.60
70597,0.10,0.23,0.21,3.60
70638,0.10,0.23,0.21,3.61
70680,0.10,0.23,0.21,3.61
70723,0.10,0.23,0.21,3.61
70764,0.10,0.23,0.21,3.61
70806,0.10,0.23,0.21,3.61
70850,0.10,0.23,0.21,3.77
70893,0.09,0.23,0.21,3.64
70935,0.09,0.23,0.20,3.62
70976,0.06,0.22,0.18,4.25
71018,0.04,0.20,0.16,4.89
71059,0.02,0.17,0.14,5.00
71102,0.02,0.14,0.13,4.77
71144,0.04,0.12,0.13,4.51
71185,0.05,0.11,0.13,4.56
71227,0.06,0.10,0.13,4.12
71268,0.06,0.10,0.13,4.67
71310,0.07,0.10,0.13,4.07
71353,0.06,0.10,0.13,3.98
71395,0.06,0.10,0.13,3.61
71436,0.06,0.11,0.13,3.59
71478,0.06,0.11,0.13,3.75
71518,0.07,0.11,0.13,3.68
71563,0.06,0.10,0.13,3.67
71603,0.06,0.10,0.13,3.65
71649,0.07,0.11,0.14,3.59
71692,0.07,0.11,0.14,3.74
71734,0.07,0.11,0.13,3.74
71776,0.07,0.11,0.13,3.73
71816,0.06,0.11,0.14,3.72
71858,0.07,0.11,0.14,3.70
71901,0.07,0.11,0.14,3.70
71943,0.07,0.11,0.13,4.20
71985,0.07,0.11,0.13,3.74
72027,0.07,0.11,0.14,3.74
72068,0.07,0.11,0.14,3.66
72112,0.07,0.11,0.14,3.82
72153,0.08,0.11,0.14,3.76
72195,0.08,0.11,0.14,3.79
72237,0.07,0.11,0.14,3.70
72280,0.07,0.11,0.14,3.68
72322,0.08,0.11,0.14,3.71
72364,0.08,0.11,0.14,3.75
72406,0.08,0.11,0.14,3.88
72451,0.08,0.11,0.14,3.76
72494,0.08,0.11,0.14,3.70
72536,0.08,0.11,0.14,3.75
72578,0.08,0.11,0.14,3.72
72621,0.08,0.11,0.14,3.70
72664,0.08,0.11,0.14,3.74
72703,0.08,0.11,0.14,3.71
72743,0.08,0.11,0.14,3.74
72782,0.08,0.11,0.14,3.71
72822,0.08,0.11,0.14,3.69
72867,0.08,0.11,0.14,3.76
72908,0.08,0.11,0.14,3.69
72948,0.08,0.11,0.14,3.75
72987,0.09,0.11,0.14,3.70
73027,0.09,0.11,0.14,3.75
73066,0.09,0.11,0.13,3.87
73104,0.08,0.11,0.13,3.62
73144,0.08,0.10,0.14,3.68
73182,0.08,0.10,0.14,3.63
73224,0.09,0.11,0.14,3.82
73264,0.09,0.11,0.14,3.65
73303,0.09,0.11,0.14,3.72
73343,0.09,0.11,0.14,4.31
73383,0.09,0.11,0.14,3.77
73422,0.09,0.11,0.14,3.56
73462,0.09,0.11,0.14,3.73
73501,0.09,0.11,0.14,3.76
73541,0.09,0.11,0.14,3.67
73581,0.09,0.11,0.14,3.69
73620,0.09,0.11,0.14,3.62
73660,0.09,0.11,0.14,3.70
73700,0.09,0.11,0.14,3.69
73739,0.09,0.11,0.14,3.64
73778,0.09,0.11,0.14,3.65
73818,0.09,0.11,0.14,3.69
73857,0.09,0.11,0.14,3.63
73897,0.09,0.11,0.14,3.53
73937,0.09,0.11,0.14,3.71
73979,0.09,0.11,0.14,3.70
74019,0.09,0.11,0.14,3.69
74058,0.09,0.11,0.14,3.68
74098,0.09,0.11,0.14,3.63
74138,0.09,0.11,0.14,3.66
74178,0.09,0.11,0.14,3.70
74217,0.09,0.11,0.14,3.70
74257,0.09,0.11,0.14,3.68
74297,0.09,0.12,0.14,3.72
74337,0.09,0.12,0.14,3.61
74375,0.08,0.11,0.14,3.65
74415,0.08,0.11,0.14,3.66
74455,0.08,0.11,0.14,3.72
74495,0.08,0.11,0.14,3.70
74534,0.08,0.12,0.14,3.69
74574,0.08,0.12,0.14,3.59
74614,0.08,0.11,0.14,3.69
74654,0.08,0.11,0.14,3.74
74692,0.08,0.11,0.14,3.76
74734,0.09,0.12,0.14,3.70
74776,0.08,0.12,0.14,3.64
74816,0.08,0.11,0.14,3.70
74856,0.08,0.11,0.14,3.68
74895,0.08,0.11,0.14,3.68
74935,0.08,0.12,0.14,3.70
74974,0.07,0.12,0.13,3.69
75014,0.06,0.11,0.12,3.68
75054,0.04,0.09,0.11,4.64
75094,0.01,0.08,0.09,4.52
75134,-0.01,0.07,0.07,4.24
75173,-0.00,0.06,0.06,3.98
75213,-0.00,0.06,0.07,3.80
75253,-0.01,0.05,0.07,3.63
75293,-0.01,0.04,0.08,3.99
75333,-0.01,0.03,0.09,3.52
75373,-0.02,0.02,0.10,3.61
75411,-0.02,0.00,0.12,3.59
75454,-0.03,-0.04,0.15,3.60
75496,-0.03,-0.09,0.18,4.21
75536,-0.04,-0.13,0.21,4.17
75576,-0.04,-0.18,0.24,4.31
75616,-0.04,-0.23,0.27,3.96
75655,-0.04,-0.28,0.29,4.27
75695,-0.03,-0.31,0.31,4.09
75735,-0.01,-0.34,0.33,4.58
75775,0.00,-0.35,0.35,4.53
75815,0.02,-0.36,0.35,5.00
75855,0.02,-0.36,0.35,3.87
75895,0.02,-0.35,0.34,4.15
75935,0.03,-0.34,0.33,4.00
75975,0.04,-0.32,0.32,3.78
76016,0.05,-0.30,0.30,4.05
76056,0.06,-0.27,0.26,5.00
76096,0.05,-0.23,0.21,4.97
76136,0.05,-0.17,0.15,4.33
76179,0.04,-0.11,0.09,4.62
76219,0.02,-0.04,0.02,4.28
76260,-0.05,0.00,-0.07,4.88
76300,-0.12,-0.00,-0.12,5.00
76339,-0.16,-0.03,-0.13,5.00
76379,-0.19,-0.04,-0.14,4.39
76420,-0.21,-0.04,-0.15,5.00
76460,-0.22,-0.03,-0.16,4.41
76500,-0.22,-0.03,-0.16,3.88
76541,-0.21,-0.02,-0.14,3.65
76581,-0.18,-0.01,-0.12,3.61
76623,-0.14,0.02,-0.09,5.00
76664,-0.09,0.05,-0.05,5.00
76704,-0.01,0.09,0.01,5.00
76744,0.14,0.13,0.12,5.00
76785,0.26,0.15,0.23,5.00
76825,0.30,0.18,0.30,5.00
76865,0.29,0.21,0.32,5.00
76909,0.27,0.23,0.33,4.59
76949,0.26,0.24,0.34,4.55
76989,0.25,0.24,0.34,4.58
77030,0.25,0.24,0.33,4.23
77070,0.25,0.24,0.33,4.04
77110,0.25,0.24,0.33,3.83
77150,0.24,0.24,0.32,3.82
77192,0.24,0.24,0.31,4.33
77232,0.24,0.24,0.32,3.71
77273,0.23,0.24,0.32,3.66
77313,0.23,0.24,0.31,3.67
77354,0.23,0.24,0.31,4.02
77394,0.22,0.24,0.31,4.89
77435,0.22,0.24,0.31,3.89
77475,0.22,0.24,0.30,3.75
77516,0.22,0.24,0.31,3.66
77556,0.22,0.24,0.30,3.71
77597,0.22,0.24,0.30,3.64
77637,0.22,0.24,0.30,3.61
77681,0.21,0.24,0.30,3.61
77723,0.21,0.24,0.30,3.63
77764,0.21,0.24,0.29,3.56
77804,0.19,0.25,0.26,5.00
77845,0.15,0.24,0.22,4.62
77886,0.11,0.22,0.19,4.35
77927,0.07,0.20,0.15,4.97
77967,0.04,0.18,0.12,4.98
78008,0.01,0.16,0.09,4.38
78049,-0.01,0.13,0.07,4.89
78088,-0.03,0.10,0.06,4.82
78131,-0.03,0.08,0.06,4.15
78171,-0.03,0.06,0.07,4.08
78212,-0.03,0.05,0.07,3.73
78253,-0.03,0.05,0.07,3.87
78294,-0.03,0.05,0.07,4.12
78334,-0.02,0.05,0.08,3.69
78375,-0.00,0.06,0.09,4.51
78416,0.01,0.07,0.09,4.17
78460,0.02,0.07,0.10,4.44
78503,0.02,0.07,0.10,5.00
78543,0.02,0.07,0.10,3.91
78584,0.02,0.07,0.10,3.72
78625,0.03,0.07,0.10,3.64
78666,0.03,0.07,0.10,4.30
78707,0.03,0.07,0.10,3.63
78748,0.03,0.06,0.09,3.56
78791,0.02,0.06,0.09,3.58
78832,0.02,0.07,0.09,3.62
78873,0.02,0.07,0.08,3.56
78914,0.01,0.06,0.09,3.46
78955,0.01,0.06,0.09,3.60
78995,0.01,0.06,0.09,3.64
79036,0.02,0.06,0.09,3.42
79078,0.02,0.06,0.08,3.60
79119,0.02,0.06,0.08,3.60
79161,0.02,0.05,0.08,3.59
79202,0.02,0.05,0.08,3.61
79247,0.02,0.06,0.08,3.61
79288,0.03,0.06,0.08,3.60
79330,0.03,0.06,0.08,3.61
79372,0.02,0.05,0.08,3.60
79413,0.02,0.05,0.08,3.60
79453,0.03,0.06,0.08,3.61
79494,0.03,0.06,0.08,3.60
79535,0.03,0.06,0.08,3.61
79576,0.03,0.05,0.08,3.60
79617,0.03,0.05,0.08,3.60
79660,0.03,0.06,0.08,3.61
79702,0.03,0.06,0.08,3.59
79743,0.03,0.05,0.08,3.60
79784,0.03,0.05,0.08,3.61
79825,0.02,0.04,0.09,3.61
79867,0.02,0.05,0.09,3.59
79910,0.02,0.05,0.10,3.60
79951,0.03,0.06,0.10,3.62
79992,0.04,0.06,0.11,3.60
80037,0.04,0.06,0.11,3.60
80080,0.04,0.06,0.11,3.58
80121,0.04,0.06,0.10,3.61
80163,0.04,0.06,0.10,3.60
80204,0.04,0.06,0.11,3.59
80245,0.04,0.05,0.11,3.60
80287,0.04,0.06,0.11,3.61
80330,0.04,0.06,0.11,3.61
80371,0.04,0.07,0.10,3.61
80413,0.04,0.06,0.11,3.62
80454,0.04,0.06,0.11,3.61
80496,0.04,0.06,0.11,3.61
80539,0.04,0.06,0.11,3.61
80581,0.04,0.06,0.10,3.61
80622,0.04,0.06,0.10,3.61
80664,0.04,0.06,0.11,3.61
80705,0.03,0.06,0.11,3.61
80747,0.04,0.06,0.11,3.61
80790,0.04,0.06,0.10,3.61
80829,0.04,0.06,0.10,3.60
80871,0.03,0.06,0.10,3.59
80912,0.03,0.06,0.11,3.60
80954,0.03,0.06,0.11,3.61
80995,0.04,0.06,0.10,3.60
81039,0.04,0.06,0.10,3.61
81080,0.04,0.06,0.10,3.61
81122,0.04,0.06,0.10,3.61
81164,0.04,0.06,0.10,3.61
81206,0.04,0.06,0.10,3.59
81249,0.04,0.06,0.10,3.61
81291,0.04,0.06,0.10,3.61
81331,0.04,0.06,0.11,3.61
81373,0.04,0.06,0.10,3.61
81415,0.04,0.06,0.10,3.61
81458,0.04,0.06,0.10,3.61
81500,0.04,0.06,0.10,3.61
81542,0.04,0.06,0.10,3.59
81587,0.04,0.06,0.10,3.60
81632,0.04,0.07,0.10,3.61
81672,0.04,0.06,0.10,3.61
81714,0.04,0.06,0.10,3.61
81758,0.04,0.06,0.10,3.61
81800,0.04,0.06,0.10,3.61
81842,0.04,0.07,0.10,3.61
81884,0.04,0.06,0.10,3.60
81927,0.04,0.06,0.10,3.61
81969,0.04,0.06,0.10,3.61
82011,0.04,0.06,0.10,3.61
82053,0.04,0.07,0.10,3.60
82095,0.04,0.06,0.10,3.60
82138,0.04,0.06,0.10,3.60
82180,0.04,0.06,0.10,3.61
82223,0.04,0.06,0.10,3.59
82265,0.04,0.07,0.10,3.60
82308,0.04,0.07,0.10,3.61
82350,0.04,0.06,0.10,3.61
82396,0.04,0.06,0.10,3.61
82439,0.04,0.06,0.10,3.61
82482,0.04,0.07,0.10,3.61
82524,0.04,0.06,0.10,3.61
82567,0.04,0.06,0.10,3.59
82610,0.04,0.06,0.10,3.61
82652,0.04,0.06,0.10,3.60
82694,0.04,0.07,0.10,3.61
82738,0.04,0.07,0.10,3.61
82780,0.04,0.06,0.10,3.61
82822,0.04,0.06,0.10,3.61
82864,0.04,0.06,0.10,3.61
82909,0.04,0.06,0.10,3.61
82948,0.03,0.06,0.10,3.60
82988,-0.00,0.05,0.09,3.61
83027,-0.06,0.01,0.07,5.00
83067,-0.11,-0.05,0.07,5.00
83112,-0.12,-0.10,0.09,4.54
83151,-0.10,-0.15,0.13,4.30
83193,-0.07,-0.21,0.18,4.84
83235,-0.05,-0.25,0.21,5.00
83274,-0.04,-0.29,0.23,5.00
83314,-0.03,-0.33,0.25,4.33
83353,-0.02,-0.35,0.27,4.65
83393,-0.00,-0.37,0.29,4.50
83432,0.01,-0.39,0.30,4.68
83472,0.02,-0.40,0.30,4.76
83510,0.02,-0.40,0.29,4.58
83548,0.03,-0.39,0.28,4.75
83588,0.03,-0.37,0.27,3.95
83627,0.03,-0.35,0.25,4.25
83667,0.03,-0.32,0.24,5.00
83706,0.04,-0.29,0.23,4.83
83746,0.06,-0.25,0.22,4.79
83786,0.06,-0.21,0.20,4.90
83825,0.06,-0.16,0.18,5.00
83865,0.05,-0.12,0.17,5.00
83907,0.04,-0.09,0.16,5.00
83947,0.03,-0.07,0.16,4.62
83987,0.04,-0.06,0.17,5.00
84026,0.04,-0.06,0.17,4.60
84066,0.04,-0.05,0.17,3.86
84106,0.04,-0.05,0.17,5.00
84144,0.04,-0.05,0.17,3.88
84184,0.04,-0.05,0.17,3.99
84224,0.05,-0.04,0.16,3.64
84263,0.04,-0.04,0.16,3.47
84303,0.04,-0.04,0.16,3.60
84343,0.04,-0.04,0.16,3.61
84383,0.04,-0.04,0.16,3.61
84422,0.05,-0.04,0.16,3.60
84462,0.05,-0.03,0.15,3.61
84502,0.05,-0.03,0.14,3.59
84542,0.05,-0.03,0.14,3.60
84581,0.05,-0.02,0.13,3.61
84624,0.05,-0.02,0.13,3.61
84664,0.05,-0.02,0.13,3.61
84704,0.05,-0.02,0.13,3.61
84742,0.05,-0.02,0.13,3.61
84782,0.05,-0.02,0.13,3.61
84822,0.05,-0.02,0.13,3.61
84862,0.05,-0.02,0.13,3.61
84902,0.05,-0.02,0.13,3.60
84942,0.05,-0.02,0.12,3.61
84982,0.05,-0.02,0.12,3.60
85022,0.05,-0.02,0.13,3.60
85062,0.05,-0.01,0.12,3.59
85101,0.05,-0.01,0.12,3.61
85141,0.05,-0.02,0.12,3.61
85181,0.05,-0.02,0.12,3.61
85221,0.05,-0.02,0.12,3.61
85261,0.05,-0.02,0.12,3.61
85301,0.06,-0.01,0.12,3.58
85340,0.05,-0.01,0.12,3.61
85383,0.05,-0.02,0.12,3.59
85422,0.05,-0.02,0.12,3.61
85462,0.05,-0.02,0.13,3.61
85502,0.05,-0.01,0.12,3.60
85542,0.05,-0.01,0.12,3.59
85583,0.05,-0.02,0.12,3.61
85623,0.05,-0.02,0.12,3.61
85663,0.05,-0.02,0.13,3.59
85703,0.05,-0.01,0.12,3.61
85743,0.05,-0.01,0.12,3.61
85783,0.05,-0.01,0.12,3.61
85823,0.05,-0.01,0.12,3.60
85863,0.05,-0.01,0.12,3.61
85903,0.05,-0.01,0.12,3.61
85943,0.05,-0.01,0.12,3.60
85982,0.05,-0.01,0.12,3.60
86022,0.05,-0.01,0.12,3.61
